frame_num,track_id,det_bb_top,det_bb_left,det_bb_bottom,det_bb_right,track_x,track_y,track_Vx,track_Vy,track_len,track_value,pose_tip_x,pose_tip_y,pose_left_x,pose_left_y,pose_right_x,pose_right_y,pose_bottom_x,pose_bottom_y,pose_tail1_x,pose_tail1_y,head_x,head_y
234,1,753,1223,844,1387,1305.1778564453,798.3720703125,-0.4274697304,-0.3781330585,26,0,1290.443359375,852.4066162109,1321.2294921875,822.6441040039,1284.9459228516,820.2622070313,1303.6906738281,796.5110473633,1347.0374755859,762.7409667969,1295,867
235,0,778,1221,921,1407,1312.5432128906,849.7868652344,2.0643005371,-1.0398864746,236,0,1341.5358886719,792.2383422852,1304.5885009766,817.3823242188,1346.0830078125,830.0821533203,1315.1995849609,852.1021728516,1292.6352539063,855.6965332031,1344,803
235,1,750,1224,843,1391,1306.8126220703,796.8734741211,0.9473471642,-1.1251118183,27,0,1283.5590820313,851.383972168,1320.0400390625,822.5960693359,1282.2326660156,816.9209594727,1304.1322021484,793.9463500977,1353.6540527344,757.5234375,1295,868
236,0,778,1232,922,1399,1315.2768554688,849.6867675781,2.5105285645,-0.4133605957,237,0,1328.3463134766,796.2342529297,1303.8911132813,821.4538574219,1343.1241455078,828.8836669922,1318.1905517578,852.0706787109,1294.8759765625,865.4515380859,1335,796
236,1,749,1225,846,1389,1307.1899414063,797.0620727539,0.5673422813,-0.2492878437,28,0,1286.1883544922,853.4832763672,1319.9851074219,823.703125,1282.7119140625,818.8116455078,1304.7655029297,794.5855712891,1356.6645507813,760.6966552734,1288,869
237,0,778,1231,921,1399,1315.6967773438,849.443359375,1.1168518066,-0.3000793457,238,0,1328.9915771484,797.2109375,1304.36328125,821.7133789063,1343.4462890625,829.3725585938,1318.3621826172,852.2406005859,1294.7781982422,864.9786376953,1336,796
237,1,749,1225,846,1389,1307.1893310547,797.3281860352,0.188680172,0.0943095684,29,0,1285.2447509766,852.73828125,1319.3852539063,823.3721313477,1282.4133300781,817.9215087891,1304.6645507813,794.4841308594,1356.6402587891,760.6926879883,1290,870
238,0,781,1235,916,1399,1316.9533691406,848.6608276367,1.2100524902,-0.6217346191,239,0,1322.9722900391,796.2115478516,1303.9975585938,819.1176147461,1341.6153564453,825.4053344727,1316.4224853516,848.3195800781,1273.3497314453,879.4535522461,1342,797
238,1,749,1221,856,1385,1304.0944824219,801.2305908203,-2.0003457069,2.6330668926,30,0,1279.5583496094,856.2487182617,1314.4027099609,827.6662597656,1276.4406738281,821.3267822266,1299.8084716797,796.6358642578,1357.4584960938,763.9694824219,1305,873
239,0,778,1239,918,1400,1319.1658935547,848.009765625,1.878326416,-0.6412658691,240,0,1330.9033203125,796.5711669922,1306.994140625,819.9657592773,1342.8865966797,826.9071655273,1319.0881347656,848.0113525391,1271.1407470703,879.5317993164,1344,793
239,1,750,1222,857,1381,1301.6485595703,803.5909423828,-2.2974038124,2.4512431622,31,0,1277.5230712891,855.7514648438,1313.1995849609,830.4699707031,1272.9901123047,823.7431640625,1296.4112548828,798.2423706055,1348.5052490234,766.1896362305,1311,861
240,0,771,1237,920,1409,1322.5109863281,845.9671630859,2.8562316895,-1.5755310059,241,0,1355.2469482422,794.7880249023,1321.9327392578,820.7709960938,1353.0498046875,831.4747924805,1324.6252441406,847.5365600586,1285.7641601563,870.3143920898,1344,793
240,1,753,1219,855,1386,1301.7127685547,804.510559082,-0.7230019569,1.4301555157,32,0,1292.5615234375,848.1577148438,1317.7615966797,826.9542236328,1284.4176025391,824.7118530273,1297.7111816406,800.5451049805,1337.2524414063,768.7073364258,1323,838
241,0,767,1234,918,1416,1325.091796875,842.9729003906,2.6726379395,-2.5213317871,242,0,1361.4840087891,791.1622924805,1327.095703125,821.3675537109,1352.5487060547,823.1184692383,1329.556640625,846.4420776367,1286.9559326172,860.2775268555,1353,793
241,1,758,1211,853,1375,1294.9974365234,805.610168457,-4.7178750038,1.209788084,33,0,1291.69921875,854.8239746094,1312.7058105469,836.0477905273,1283.44921875,828.6531982422,1294.4036865234,805.1917724609,1295.8558349609,809.5457763672,1326,803
242,0,766,1225,913,1426,1326.0661621094,839.7379150391,1.540435791,-2.9971008301,243,0,1374.955078125,788.2772216797,1330.4893798828,817.9281616211,1361.3686523438,826.1469116211,1331.6956787109,844.5802612305,1295.4890136719,850.9099121094,1378,797
242,1,758,1211,853,1375,1290.2795410156,806.8199462891,-4.7178750038,1.209788084,33,0,1289.8758544922,853.7601928711,1303.9193115234,845.7932128906,1278.7861328125,820.2568969727,1292.6678466797,808.4495849609,1288.9339599609,822.6301879883,1309,789
243,0,768,1222,906,1432,1327.1516113281,836.9351806641,1.2371520996,-2.8675231934,244,0,1372.7330322266,789.0739746094,1332.5822753906,813.3065185547,1357.0347900391,824.6022949219,1331.0994873047,839.9742431641,1299.6179199219,846.6428222656,1397,805
243,1,758,1211,853,1375,1285.5616455078,808.0297241211,-4.7178750038,1.209788084,33,0,1285.4770507813,855.9295043945,1305.5769042969,840.7766723633,1281.3021240234,827.9243164063,1288.6942138672,811.4536743164,1291.9176025391,836.9020996094,1293,785
244,0,769,1224,904,1432,1328.0971679688,835.8919067383,1.042755127,-1.6513366699,245,0,1365.9758300781,785.5661621094,1331.3989257813,815.2866210938,1355.3157958984,816.3791503906,1331.8493652344,838.7083129883,1294.8469238281,850.335144043,1403,800
244,1,758,1211,853,1375,1285.5616455078,808.0297241211,-4.7178750038,1.209788084,33,0,1285.4770507813,855.9295043945,1305.5769042969,840.7766723633,1281.3021240234,827.9243164063,1288.6942138672,811.4536743164,1291.9176025391,836.9020996094,1293,785
245,0,769,1223,902,1432,1327.9099121094,835.1851806641,0.2228088379,-1.0216369629,246,0,1361.0651855469,786.8620605469,1328.1716308594,817.0764770508,1355.03515625,816.340637207,1331.7720947266,839.6206054688,1295.6973876953,851.7307739258,1402,803
245,1,765,1215,847,1398,1306.5,806,0,0,55,0,1293.7360839844,834.534362793,1316.8087158203,832.1309204102,1300.3814697266,812.9166259766,1307.3444824219,807.0922241211,1300.4670410156,822.7924804688,1325,744
246,0,769,1230,899,1439,1332.908203125,834.0408935547,3.406463623,-1.1034240723,247,0,1385.8669433594,783.0123291016,1340.8679199219,803.2655639648,1370.3715820313,817.9033813477,1331.4141845703,833.3204345703,1283.0970458984,858.5338745117,1412,792
246,1,765,1215,847,1398,1306.5,806,0,0,55,0,1293.7360839844,834.534362793,1316.8087158203,832.1309204102,1300.3814697266,812.9166259766,1307.3444824219,807.0922241211,1300.4670410156,822.7924804688,1325,744
247,0,767,1234,898,1442,1337.5786132813,832.609375,4.2491149902,-1.3221740723,248,0,1395.0106201172,786.4022216797,1346.6661376953,804.8434448242,1372.845703125,823.2935180664,1337.4066162109,832.354309082,1285.3967285156,855.8762817383,1422,795
247,1,765,1215,847,1398,1306.5,806,0,0,55,0,1282.4462890625,834.6508178711,1306.2210693359,835.6527099609,1293.0944824219,806.2858886719,1307.2795410156,807.0590209961,1311.5102539063,823.7312011719,1321,744
248,0,767,1236,896,1443,1340.0819091797,831.4467773438,3.0852355957,-1.2157897949,249,0,1400.8133544922,789.4143676758,1351.5721435547,803.8245239258,1376.3942871094,825.5114746094,1339.7185058594,830.6755371094,1287.2106933594,856.5172729492,1411,805
248,1,765,1215,847,1398,1306.5,806,0,0,55,0,1275.2270507813,829.53515625,1306.2799072266,835.1721801758,1293.4812011719,801.5512084961,1307.8732910156,807.6123657227,1317.6611328125,830.3951416016,1308,759
249,0,765,1251,907,1444,1346.4167480469,834.5577392578,5.2516784668,1.6687316895,250,0,1407.7542724609,791.2509155273,1359.0849609375,806.3630371094,1383.78515625,830.4869384766,1346.7700195313,834.7092285156,1289.1550292969,858.5640869141,1384,800
249,1,751,1211,850,1427,1319,800.5,4.1666665077,-1.8333333731,55,0,1292.0560302734,823.2058105469,1318.5736083984,829.8345947266,1297.1169433594,801.0472412109,1318.4124755859,799.2027587891,1336.0556640625,806.1628417969,1312,803
250,0,769,1253,911,1447,1350.4171142578,839.056640625,4.4174499512,3.5555114746,251,0,1418.5723876953,795.8516845703,1372.6571044922,811.8231201172,1402.2578125,839.1773681641,1353.86328125,842.7611083984,1290.4665527344,862.5748901367,1386,792
250,1,751,1212,845,1422,1318.5416259766,798.1666870117,1.0833535194,-2.1666769981,55,0,1268.15234375,818.3085327148,1302.2163085938,831.4434204102,1284.65625,786.369934082,1316.23828125,796.0413208008,1352.5424804688,795.1631469727,1290,826
251,0,764,1264,916,1450,1356.4586181641,840.6530761719,5.5001525879,2.249420166,252,0,1421.6534423828,788.7108764648,1373.2005615234,813.2880859375,1403.1604003906,838.712097168,1359.5528564453,843.4990844727,1303.7403564453,863.9007568359,1412,778
251,1,750,1210,840,1419,1315.78125,795.25,-1.4791464806,-2.6666769981,55,0,1250.0640869141,811.7813720703,1291.8551025391,830.3921508789,1276.5445556641,776.6107177734,1312.5391845703,792.3349609375,1358.5161132813,793.018371582,1262,822
252,0,762,1276,913,1451,1363.1147460938,838.8505859375,6.2707824707,-0.4518127441,253,0,1421.2593994141,789.0581665039,1374.703125,808.3199462891,1404.7431640625,836.5417480469,1365.8057861328,840.7559204102,1312.89453125,867.2012329102,1410,773
252,1,747,1210,836,1415,1312.9505615234,791.7708129883,-2.3802084923,-3.2083334923,5,0,1232.6065673828,800.8992919922,1280.6826171875,826.1149902344,1269.3382568359,767.360534668,1310.0269775391,788.8626708984,1377.0223388672,774.6920166016,1239,817
253,0,761,1280,912,1449,1365.7214355469,836.9747314453,3.8280334473,-1.4012145996,254,0,1429.7310791016,785.1787109375,1377.51953125,801.5563964844,1413.7115478516,836.4605712891,1368.7366943359,839.6661987305,1324.2705078125,860.326171875,1415,766
253,1,743,1212,834,1416,1313.142578125,788.515625,-0.6653647423,-3.2395834923,6,0,1228.2098388672,799.8029174805,1281.0493164063,821.8608398438,1267.837890625,763.5513916016,1311.2407226563,786.061706543,1381.8861083984,772.7930297852,1238,818
254,0,759,1281,903,1451,1366.8873291016,832.143371582,2.053314209,-3.6879577637,255,0,1436.9705810547,776.3391723633,1380.4812011719,792.9090576172,1420.3216552734,830.9315185547,1369.5236816406,835.4393310547,1332.8656005859,856.5804443359,1406,763
254,1,741,1214,830,1415,1313.9942626953,785.4440307617,0.3460488319,-3.1276144981,7,0,1225.4409179688,796.3623046875,1278.3125,818.9554443359,1269.1687011719,757.6423339844,1311.5690917969,783.40234375,1377.0285644531,773.2965087891,1237,810
255,0,760,1282,902,1450,1366.7351074219,830.3638916016,0.5829772949,-2.4156799316,256,0,1437.4702148438,779.7716064453,1382.4963378906,793.0943603516,1418.9827880859,833.330078125,1369.4854736328,833.3994750977,1339.3940429688,850.8800048828,1405,763
255,1,741,1214,830,1415,1314.4600830078,784.7041015625,0.4258828163,-1.5358176231,8,0,1225.216796875,797.3879394531,1281.8416748047,818.4005737305,1269.7326660156,759.647277832,1312.0521240234,781.8707275391,1377.9742431641,772.0946655273,1240,813
256,0,754,1279,880,1467,1371.5795898438,819.7370605469,3.4239196777,-7.8898010254,257,0,1448.7685546875,781.0161132813,1398.3132324219,784.4280395508,1426.2635498047,824.0479125977,1372.6761474609,820.5407104492,1326.5803222656,834.2410888672,1425,778
256,1,735,1216,825,1418,1316.4714355469,780.7920532227,1.4828896523,-3.119954586,9,0,1229.8649902344,793.3925170898,1284.0804443359,815.6917724609,1271.7504882813,756.4724121094,1315.3211669922,779.161315918,1372.2817382813,772.2213745117,1226,786
257,0,756,1276,862,1476,1375.7508544922,809.7117919922,3.9221496582,-9.3134460449,258,0,1455.6606445313,795.8705444336,1411.5716552734,783.5344238281,1421.8503417969,827.7543334961,1378.1101074219,811.9474487305,1348.8928222656,808.3656616211,1445,801
257,1,734,1219,827,1417,1317.9885253906,779.7930297852,1.5057168007,-1.7060141563,10,0,1233.7967529297,801.1842651367,1286.8067626953,817.4938964844,1269.6403808594,760.1246948242,1315.5998535156,777.4398803711,1374.6335449219,770.6322631836,1224,783
258,0,754,1274,859,1485,1379.5432128906,804.974609375,3.8356628418,-6.2626037598,259,0,1449.79296875,806.3472290039,1420.1212158203,787.3625488281,1421.8745117188,832.4446411133,1383.8734130859,808.6657714844,1375.1778564453,785.9151611328,1461,795
258,1,736,1221,833,1419,1319.8735351563,782.8967285156,1.758585453,1.5004677773,11,0,1238.349609375,817.907409668,1294.5576171875,822.7889404297,1272.7322998047,772.2141113281,1317.2768554688,780.0963745117,1383.9921875,764.8336181641,1231,789
259,0,751,1282,865,1490,1385.3447265625,805.6779785156,5.1462097168,-1.6186218262,260,0,1456.8879394531,803.6566162109,1428.2800292969,784.4817504883,1431.4033203125,827.021484375,1390.2193603516,809.9797363281,1369.1314697266,797.4873657227,1468,787
259,1,738,1221,843,1427,1323.4079589844,788.9743041992,2.942545414,4.5518593788,12,0,1244.2485351563,828.3853149414,1299.6666259766,828.907409668,1274.1762695313,779.7373657227,1321.9915771484,786.80078125,1385.8686523438,761.7218017578,1246,810
260,0,753,1274,861,1493,1385.2478027344,806.264831543,1.6507263184,-0.1482849121,261,0,1457.0472412109,802.4698486328,1427.638671875,784.4657592773,1432.0706787109,826.5592041016,1390.2745361328,811.0385742188,1371.1768798828,795.8627929688,1468,789
260,1,738,1221,843,1427,1324.5876464844,791.2565307617,1.7673134804,3.0387673378,13,0,1246.0457763672,828.3767700195,1300.8220214844,832.1215820313,1274.4953613281,778.6170654297,1323.6058349609,790.4241943359,1387.8171386719,757.2113647461,1245,808
261,0,748,1306,866,1497,1397.849609375,806.7791748047,8.9514465332,0.2934265137,262,0,1468.8123779297,792.3082275391,1428.9311523438,777.3575439453,1442.6435546875,821.3537597656,1401.0556640625,809.8710327148,1389.1342773438,799.8259887695,1466,767
261,1,746,1234,852,1415,1324.9637451172,797.8238525391,0.839823246,5.3911232948,14,0,1265.9432373047,848.8873291016,1315.4012451172,838.8305053711,1284.8820800781,802.5231323242,1324.7448730469,797.5510253906,1386.4913330078,759.186706543,1251,843
262,0,740,1324,869,1495,1408.8251953125,805.1431884766,10.3009338379,-0.9928894043,263,0,1469.0965576172,774.1314697266,1426.7259521484,772.6107788086,1456.6431884766,815.1256713867,1416.2709960938,813.1166992188,1404.7175292969,792.7846069336,1465,746
262,1,750,1241,857,1415,1327.4509277344,803.4287109375,1.9380288124,5.5336403847,15,0,1263.6145019531,847.9805908203,1316.3171386719,840.1775512695,1287.2045898438,805.37109375,1326.7731933594,802.5689697266,1383.9840087891,761.0841674805,1255,847
263,0,735,1326,867,1497,1413.4064941406,801.7875976563,6.4878845215,-2.5680236816,264,0,1474.3167724609,765.1167602539,1432.2633056641,761.8876953125,1463.5478515625,804.6903686523,1419.1188964844,806.9411010742,1408.6984863281,788.5700683594,1461,741
263,1,751,1244,859,1415,1329.4721679688,805.9906005859,1.9935708046,3.5524697304,16,0,1268.4962158203,849.489074707,1320.4852294922,837.7421264648,1296.37109375,806.5183105469,1329.6431884766,805.4066162109,1389.2030029297,762.771484375,1264,859
264,0,733,1326,867,1496,1413.2236328125,799.8049316406,2.0406799316,-2.1778259277,265,0,1479.5910644531,757.9463500977,1432.7873535156,759.0634155273,1467.5979003906,800.0439453125,1420.21484375,806.0427856445,1416.5936279297,788.258972168,1460,736
264,1,749,1245,858,1415,1330.3664550781,805.0107421875,1.2607216835,0.5309243202,17,0,1267.5065917969,850.5455322266,1322.1740722656,833.7604370117,1300.4079589844,807.7764892578,1331.1136474609,805.8469848633,1387.4034423828,767.4379272461,1275,852
265,0,730,1332,864,1500,1415.8160400391,797.1567382813,2.4085388184,-2.4913635254,266,0,1478.4337158203,763.2359619141,1436.5983886719,760.4641113281,1467.2574462891,803.1781005859,1422.17578125,803.99609375,1411.1890869141,791.4694824219,1468,735
265,1,748,1247,854,1415,1331.1567382813,802.1354370117,0.9471230507,-1.7399191856,18,0,1266.1701660156,844.9882202148,1324.5046386719,830.7478027344,1304.9486083984,802.6437988281,1333.1514892578,803.8622436523,1387.5758056641,767.7810058594,1266,833
266,0,732,1330,859,1506,1418.0561523438,795.2913818359,2.2962341309,-2.0740661621,267,0,1488.7392578125,756.0858764648,1438.8051757813,753.2297363281,1474.0791015625,804.8312988281,1423.8752441406,800.7100830078,1408.0122070313,797.946472168,1487,732
266,1,743,1250,850,1415,1332.4010009766,797.4738769531,1.1451821327,-3.6876730919,19,0,1260.3565673828,837.9879150391,1321.435546875,828.4806518555,1301.0456542969,798.5447387695,1332.9881591797,797.719543457,1389.9959716797,762.6853027344,1261,820
267,0,733,1324,848,1513,1418.9631347656,791.1793212891,1.3700256348,-3.4327087402,268,0,1479.6264648438,774.6236572266,1444.4984130859,767.5826416016,1458.6805419922,800.4569091797,1423.9538574219,796.7733154297,1400.2469482422,809.2715454102,1479,739
267,1,739,1251,849,1415,1333.1364746094,793.9465332031,0.8721108437,-3.5807700157,20,0,1274.0150146484,839.1264648438,1326.5415039063,822.0471191406,1303.3370361328,798.0349731445,1332.4354248047,792.1846923828,1393.0235595703,779.1622314453,1270,822
268,0,730,1320,841,1526,1422.3332519531,786.0616455078,2.7034606934,-4.5559997559,269,0,1476.888671875,783.9637451172,1454.9260253906,772.6665649414,1457.7919921875,793.9597167969,1427.8288574219,791.5932617188,1410.8393554688,808.5789794922,1488,742
268,1,739,1256,849,1415,1335.1271972656,793.0914306641,1.6178383827,-1.7636618614,21,0,1283.1296386719,839.346862793,1328.9364013672,825.4434204102,1303.4030761719,800.7855224609,1333.4539794922,791.2416992188,1389.8286132813,778.6640625,1280,810
269,0,734,1332,836,1529,1429.1341552734,784.1264038086,5.4350891113,-2.808807373,270,0,1495.8798828125,761.2485351563,1453.2941894531,761.2438354492,1465.1208496094,783.1363525391,1430.447265625,785.3151855469,1402.0435791016,805.6873779297,1501,734
269,1,738,1260,853,1417,1338.0612792969,794.4569091797,2.4953408241,0.322458744,22,0,1281.9562988281,842.6550292969,1333.0170898438,829.8416748047,1305.4670410156,802.0113525391,1337.5205078125,793.3112182617,1381.6878662109,779.3666381836,1276,815
270,0,737,1324,833,1540,1432.6423339844,784.0794067383,4.1504821777,-0.9676208496,271,0,1509.0726318359,758.8093261719,1456.8665771484,761.7779541016,1464.7336425781,787.9409179688,1433.6315917969,785.5525512695,1404.0189208984,785.1940307617,1513,759
270,1,737,1264,853,1423,1342.7641601563,794.9448242188,3.9670205116,0.432779789,23,0,1276.005859375,845.9379882813,1333.0467529297,834.7854003906,1302.5223388672,799.3805541992,1340.9466552734,792.735534668,1390.7099609375,757.7783203125,1285,815
271,0,741,1325,823,1537,1432.4482421875,782.2779541016,1.2540588379,-1.5235290527,272,0,1516.7333984375,758.2896728516,1460.9772949219,749.3285522461,1475.2994384766,792.1558837891,1432.0405273438,781.9377441406,1386.9659423828,790.2498779297,1521,767
271,1,736,1265,856,1422,1344.3078613281,795.8444213867,2.3514199257,0.7439675331,24,0,1282.0062255859,836.3186645508,1333.259765625,830.4469604492,1309.4736328125,796.5004272461,1342.8543701172,793.6727294922,1390.6944580078,766.2399902344,1293,800
272,0,739,1327,823,1539,1433.1755371094,780.9385986328,0.902923584,-1.4007263184,273,0,1509.5034179688,762.8005981445,1462.4615478516,752.5100097656,1473.2322998047,791.6736450195,1432.9505615234,779.8527832031,1381.9739990234,792.3317871094,1522,768
272,1,738,1264,858,1429,1346.5397949219,797.6470947266,2.2717690468,1.44977808,25,0,1273.9332275391,837.7541503906,1333.6668701172,825.9620361328,1313.3292236328,799.8206787109,1345.3039550781,796.0679931641,1400.3186035156,767.5200195313,1298,800
273,0,737,1333,815,1541,1436.2696533203,776.8844604492,2.3636779785,-3.1696472168,274,0,1504.6134033203,768.6821289063,1467.2963867188,755.8189086914,1468.044921875,791.8172607422,1436.9284667969,776.84375,1387.8927001953,782.0988769531,1528,771
273,1,741,1263,853,1433,1348.2028808594,797.524230957,1.866007328,0.4013466835,26,0,1276.3010253906,832.8166503906,1334.4406738281,824.9301757813,1317.8797607422,795.2521362305,1347.2419433594,795.9995727539,1401.5015869141,767.0626220703,1300,788
274,0,737,1335,815,1544,1439.2833251953,775.4287109375,2.7970275879,-2.0270690918,275,0,1502.7141113281,772.0662841797,1465.2359619141,758.5358886719,1467.2701416016,792.3455200195,1440.7100830078,776.6577148438,1392.1674804688,782.2457275391,1531,774
274,1,741,1262,852,1428,1346.2672119141,796.8563842773,-0.6684165001,-0.3114523888,27,0,1274.1673583984,832.9254760742,1331.9605712891,825.5812988281,1314.3353271484,794.7189941406,1344.8813476563,794.6558837891,1396.4438476563,768.0771484375,1292,790
275,0,738,1334,817,1548,1441.2700195313,776.475402832,2.2568664551,0.0221252441,276,0,1500.451171875,776.4880371094,1470.7551269531,763.2612915039,1471.5517578125,794.0819702148,1444.13671875,779.0410766602,1399.1058349609,783.4458007813,1540,771
275,1,742,1262,852,1424,1343.6496582031,796.8862304688,-1.9677939415,-0.0839133263,28,0,1276.0452880859,833.5742797852,1330.4718017578,828.2309570313,1312.0954589844,795.4529418945,1342.4649658203,795.2622680664,1392.5341796875,770.0640869141,1276,793
276,0,734,1344,826,1550,1446.1317138672,779.1243896484,3.9934387207,1.7733459473,277,0,1515.4190673828,763.6541748047,1471.9870605469,758.1654052734,1485.2756347656,792.4268798828,1448.1060791016,781.02734375,1395.3533935547,794.1530761719,1543,766
276,1,740,1264,855,1419,1341.5454101563,797.3255615234,-2.0587363243,0.2649331093,29,0,1274.3585205078,840.0871582031,1327.6846923828,829.5977783203,1302.8555908203,796.561706543,1339.8929443359,795.7095947266,1385.7639160156,767.9693603516,1258,820
277,0,726,1359,831,1550,1453.40625,779.0994262695,6.1808776855,0.5744934082,278,0,1527.1624755859,748.2547607422,1479.8187255859,748.6943359375,1494.9776611328,783.1693725586,1452.5118408203,778.4008789063,1400.3327636719,792.8458251953,1550,758
277,1,741,1264,860,1419,1340.9967041016,799.772644043,-1.0520834923,1.7196755409,30,0,1277.8312988281,841.2330322266,1326.8110351563,835.2209472656,1300.8337402344,800.6028442383,1336.8892822266,795.7280883789,1379.0646972656,765.233215332,1256,828
278,0,717,1359,829,1556,1458.0217285156,774.6684570313,5.137298584,-2.7624816895,279,0,1528.1468505859,746.6376953125,1488.3194580078,740.7562255859,1500.5983886719,777.2116088867,1458.1649169922,773.9888916016,1412.5479736328,777.4937744141,1552,753
278,1,748,1261,864,1423,1341.4860839844,804.873046875,-0.0243735313,3.9735207558,31,0,1274.8234863281,850.6899414063,1329.4947509766,844.729309082,1300.8228759766,807.8424682617,1340.1857910156,803.0189208984,1386.4685058594,770.9796142578,1247,838
279,0,715,1363,817,1559,1461.5397949219,767.4765014648,4.0577697754,-5.7154846191,280,0,1534.2290039063,754.2264404297,1499.5673828125,742.8697509766,1507.2575683594,779.104309082,1463.4919433594,769.3034057617,1411.2856445313,774.9524536133,1557,753
279,1,744,1261,866,1425,1342.6154785156,805.9616699219,0.7447915077,2.0502419472,32,0,1278.7718505859,847.2014160156,1326.0177001953,845.1483154297,1303.3287353516,806.7233886719,1341.9106445313,804.7630615234,1395.7170410156,768.051940918,1246,849
280,0,715,1366,809,1562,1464.3994140625,761.940246582,3.2590026855,-5.5959777832,281,0,1550.6083984375,752.6527709961,1510.3416748047,733.028137207,1514.1127929688,783.8745727539,1464.5887451172,761.434387207,1402.3638916016,764.3775634766,1556,760
280,1,739,1258,865,1422,1340.8400878906,803.5029907227,-0.9353232384,-0.9557089806,33,0,1271.1345214844,844.4237670898,1324.7336425781,842.1480102539,1299.9743652344,799.5130615234,1339.7974853516,802.6143188477,1392.9658203125,766.6472167969,1248,834
281,0,709,1361,808,1568,1465.2895507813,757.9610595703,1.6797790527,-4.5180969238,282,0,1542.9907226563,760.0653076172,1502.8532714844,733.6397094727,1502.7922363281,783.071472168,1464.7839355469,756.6413574219,1413.3627929688,755.0918579102,1558,767
281,1,735,1254,862,1418,1336.9761962891,799.5118408203,-2.8877158165,-2.9793601036,34,0,1265.7360839844,839.0915527344,1320.0035400391,837.9283447266,1295.2327880859,795.5330200195,1335.4055175781,798.2340698242,1385.4287109375,764.7550048828,1244,827
282,0,708,1356,807,1575,1465.8673095703,756.4857177734,0.945098877,-2.4895935059,283,0,1546.5817871094,762.8880615234,1510.7683105469,733.1928710938,1508.0729980469,787.3713378906,1465.8145751953,756.6244506836,1411.181640625,758.939453125,1561,769
282,1,730,1250,856,1414,1332.5220947266,793.8831176758,-3.9319663048,-4.7455954552,35,0,1264.6572265625,829.9005126953,1316.2917480469,830.0055541992,1294.7430419922,786.1617431641,1331.6970214844,792.5054321289,1381.4639892578,758.3537597656,1235,823
283,0,710,1362,806,1581,1470.328125,756.9990234375,3.2889099121,-0.4876403809,284,0,1552.0716552734,764.5361938477,1509.4084472656,737.0244140625,1510.4467773438,786.4656982422,1470.5261230469,756.3712768555,1410.5830078125,755.7119140625,1572,773
283,1,726,1242,844,1416,1328.8974609375,786.034362793,-3.7270102501,-6.8143515587,36,0,1261.5491943359,821.9174804688,1313.8768310547,822.6755371094,1293.0421142578,778.5366821289,1328.3604736328,786.1630859375,1374.123046875,756.4751586914,1234,812
284,0,711,1369,806,1582,1475.029296875,758.0028076172,4.2303771973,0.5066833496,285,0,1564.2224121094,761.3374633789,1521.1665039063,730.3093261719,1522.5034179688,789.3360595703,1474.8703613281,757.7010498047,1411.3181152344,765.3392333984,1578,765
284,1,719,1238,835,1410,1324.2926025391,777.5549926758,-4.3122153282,-7.9243674278,37,0,1255.5034179688,814.5130615234,1314.5102539063,812.5491943359,1288.0794677734,772.6962280273,1324.8461914063,777.6240234375,1374.2215576172,744.8369140625,1233,806
285,0,711,1373,809,1583,1478.3149414063,759.6273803711,3.6005554199,1.2519226074,286,0,1570.775390625,769.8685302734,1529.4653320313,732.4055786133,1523.1647949219,794.3086547852,1479.2473144531,760.0561523438,1421.5173339844,766.764465332,1583,761
285,1,710,1237,828,1407,1321.4951171875,769.1576538086,-3.3023886681,-8.2396755219,38,0,1251.2680664063,811.7185058594,1310.5240478516,806.2087402344,1284.5607910156,767.4702758789,1321.6042480469,769.379699707,1372.4846191406,734.170715332,1235,793
286,0,714,1374,812,1584,1479.7288818359,762.4698486328,2.142791748,2.312286377,287,0,1571.7033691406,771.0591430664,1530.9757080078,732.7200317383,1525.0662841797,797.2290649414,1479.6243896484,762.4364013672,1412.7567138672,767.5043334961,1587,759
286,1,709,1235,823,1405,1319.5482177734,764.7294921875,-2.3987631798,-5.6986598969,39,0,1249.9897460938,807.6196289063,1304.8831787109,800.2460327148,1285.8157958984,763.5705566406,1319.3607177734,764.1478881836,1371.3459472656,733.4255371094,1238,780
287,0,715,1374,816,1589,1481.5928955078,765.3205566406,1.9569396973,2.6712341309,288,0,1573.7224121094,765.801574707,1529.1203613281,733.4349975586,1528.5194091797,794.1851806641,1480.4276123047,764.2536621094,1416.0999755859,773.322265625,1591,755
287,1,709,1233,821,1409,1320.0373535156,763.5076904297,-0.473470211,-2.7140712738,40,0,1251.7788085938,808.0197753906,1307.2854003906,800.1489257813,1286.0909423828,764.6434936523,1321.3177490234,764.1145019531,1367.2827148438,731.4791870117,1240,774
288,0,710,1393,819,1594,1491.0124511719,765.3729248047,6.9320373535,0.9253234863,289,0,1580.6628417969,751.6136474609,1532.0555419922,725.4918823242,1542.3199462891,785.7847900391,1490.5083007813,764.3422241211,1431.2158203125,787.2467041016,1590,741
288,1,713,1240,827,1405,1321.7659912109,767.698425293,0.9946084023,1.8891086578,41,0,1262.1096191406,815.456237793,1315.8841552734,802.6801147461,1285.75,772.0270996094,1322.1384277344,767.9380493164,1366.5855712891,733.7225341797,1247,767
289,0,699,1406,825,1597,1500.6110839844,763.0745849609,8.7098083496,-1.2237854004,290,0,1580.7149658203,737.6257324219,1529.9204101563,720.1745605469,1550.3178710938,776.5155639648,1500.1062011719,762.9738769531,1444.0841064453,789.6407470703,1589,726
