frame_num,stage_drive_x,stage_drive_y,stage_geo_x,stage_geo_y,stage_geo_units,cell_id,cell_x,cell_y,cell_vector_x,cell_vector_y
250,-5,0,-13676,1858,25,0,1424,1276,0.44163446286939373,-0.07831331611468956
250,-5,0,-13676,1858,25,6,2010,390,2.449283765643964,-0.25764164899210407
250,-5,0,-13676,1858,25,7,38,525,1.9558799999999907,-1.5601199999999964
251,-5,0,-13676,1858,25,0,1418,1276,0.4988501429100384,-1.5925230783310542
251,-5,0,-13676,1858,25,6,2008,391,3.527751377989575,1.5627024670271328
251,-5,0,-13676,1858,25,7,38,525,1.9558799999999907,-1.5601199999999964
252,-5,0,-13676,1858,25,0,1413,1280,1.589246076065507,-3.6747129883832477
252,-5,0,-13676,1858,25,6,2004,390,2.9243532932346237,1.1681326081324857
252,-5,0,-13676,1858,25,7,38,525,1.9558799999999907,-1.5601199999999964
253,-5,0,-13676,1858,25,0,1410,1277,0.9757494064546848,-4.929832028904842
253,-5,0,-13676,1858,25,6,2003,390,1.6246686459357658,0.24149392446645257
254,-5,0,-13677,1858,25,0,1404,1277,0.2535769157907055,-6.1294657485984985
254,-5,0,-13677,1858,25,6,1996,392,0.8274887990458477,-2.5796013314397
255,-5,0,-13677,1858,25,0,1390,1278,-0.028016902411303557,-9.330369627804542
255,-5,0,-13677,1858,25,6,1997,395,0.9212162665091579,-3.4804876111420766
256,-5,0,-13678,1858,25,0,1387,1274,-1.4167275044293033,-9.67189145490747
256,-5,0,-13678,1858,25,6,1994,393,0.11046061378072625,-3.9669617235910906
257,-5,0,-13678,1858,25,0,1364,1282,0.43619332548683487,-13.909389297407298
257,-5,0,-13678,1858,25,6,1994,393,0.11046061378072625,-3.9669617235910906
258,-5,0,-13679,1858,25,0,1356,1278,0.4023799087820693,-15.102820997935028
258,-5,0,-13679,1858,25,6,1973,389,-0.8064420488084398,-6.097139145870905
258,-5,0,-13679,1858,25,8,68,828,0,0
259,-5,0,-13679,1858,25,0,1353,1278,0.25799654445414166,-12.307376888923951
259,-5,0,-13679,1858,25,6,1964,391,-1.2481731617907417,-9.95024579330135
259,-5,0,-13679,1858,25,8,68,828,0,0
260,-5,0,-13679,1858,25,0,1336,1276,-0.5204707739116143,-11.758352945938983
260,-5,0,-13679,1858,25,6,1955,392,-0.8829329923411182,-12.36234670851228
260,-5,0,-13679,1858,25,8,68,828,0,0
261,-5,0,-13680,1858,25,0,1326,1277,-0.6092566645941302,-10.846530302067864
261,-5,0,-13680,1858,25,6,1948,392,-0.36238497602404773,-12.442113336606292
261,-5,0,-13680,1858,25,8,68,828,0,0
262,-5,0,-13680,1858,25,0,1322,1276,-0.7886297886936914,-8.154295360737748
262,-5,0,-13680,1858,25,6,1941,392,0.11071412820510435,-10.86531597529023
262,-5,0,-13680,1858,25,8,68,828,0,0
263,-5,0,-13680,1858,25,0,1310,1283,1.4223979610447315,-7.4234422935853415
263,-5,0,-13680,1858,25,6,1941,392,0.11071412820510435,-10.86531597529023
264,-5,0,-13681,1858,25,0,1302,1282,2.243397997548237,-7.084812458503026
264,-5,0,-13681,1858,25,6,1941,392,0.11071412820510435,-10.86531597529023
264,-5,0,-13681,1858,25,9,47,958,0,0
265,-5,0,-13681,1858,25,0,1302,1282,2.243397997548237,-7.084812458503026
265,-5,0,-13681,1858,25,6,1941,392,0.11071412820510435,-10.86531597529023
265,-5,0,-13681,1858,25,9,42,958,0.0,-5.0
266,-5,0,-13681,1858,25,0,1302,1282,2.243397997548237,-7.084812458503026
266,-5,0,-13681,1858,25,6,1941,392,0.11071412820510435,-10.86531597529023
266,-5,0,-13681,1858,25,9,42,958,0.0,-5.0
267,-5,0,-13682,1858,25,0,1278,1281,1.6619452734679099,-7.280355092766237
267,-5,0,-13682,1858,25,9,68,957,-0.15,0.39999999999999947
268,-5,0,-13682,1858,25,0,1274,1278,-0.9576890291411417,-6.706888096889108
268,-5,0,-13682,1858,25,9,68,957,-0.15,0.39999999999999947
268,-5,0,-13682,1858,25,10,1896,389,0,0
269,-5,0,-13682,1858,25,0,1272,1278,-2.504126332225127,-4.893394770708412
269,-5,0,-13682,1858,25,9,68,957,-0.15,0.39999999999999947
269,-5,0,-13682,1858,25,10,1892,390,1.0,-4.0
270,-5,0,-13683,1858,25,0,1270,1276,-3.4353945447163765,-2.755931011169352
270,-5,0,-13683,1858,25,9,68,957,-0.15,0.39999999999999947
270,-5,0,-13683,1858,25,10,1888,390,0.7,-4.0
270,-5,0,-13683,1858,25,11,218,1502,0,0
271,-5,0,-13683,1858,25,0,1264,1276,-3.056663930045323,-2.2329270761411832
271,-5,0,-13683,1858,25,9,68,957,-0.15,0.39999999999999947
271,-5,0,-13683,1858,25,10,1888,390,0.7,-4.0
271,-5,0,-13683,1858,25,11,218,1502,0,0
272,-5,0,-13683,1858,25,0,1260,1277,-1.5745533207619868,-2.396946198779116
272,-5,0,-13683,1858,25,10,1888,390,0.7,-4.0
272,-5,0,-13683,1858,25,11,218,1502,0,0
273,-5,0,-13683,1858,25,0,1258,1281,1.1352901019648984,-2.392675724991974
273,-5,0,-13683,1858,25,10,1888,390,0.7,-4.0
273,-5,0,-13683,1858,25,11,218,1502,0,0
274,-5,0,-13684,1858,25,0,1259,1280,2.39159346728423,-1.3718836758433748
274,-5,0,-13684,1858,25,10,1888,390,0.7,-4.0
274,-5,0,-13684,1858,25,11,218,1502,0,0
275,-5,0,-13684,1858,25,0,1249,1278,1.9535277828224538,-3.245764138686396
276,-5,0,-13684,1858,25,0,1248,1277,0.760823468852442,-3.8837512210705842
276,-5,0,-13684,1858,25,12,1869,386,0,0
277,-5,0,-13684,1858,25,0,1246,1278,-0.002316591582297023,-3.7652168124183807
277,-5,0,-13684,1858,25,12,1866,388,2.0,-3.0
278,-5,0,-13685,1858,25,0,1236,1276,-1.1358196564119165,-5.552677682636336
278,-5,0,-13685,1858,25,12,1861,393,2.9,-3.6
279,-5,0,-13685,1858,25,0,1234,1278,-0.9885259048690326,-5.73809698699799
279,-5,0,-13685,1858,25,12,1858,392,2.3600000000000136,-3.8400000000000545
280,-5,0,-13685,1858,25,0,1228,1280,0.011137492671656757,-5.946461403951749
280,-5,0,-13685,1858,25,12,1851,390,0.6740000000000124,-4.956000000000063
281,-5,0,-13685,1858,25,0,1228,1276,-0.4924393768513422,-4.308378074633807
281,-5,0,-13685,1858,25,12,1851,390,0.6740000000000124,-4.956000000000063
282,-5,0,-13686,1858,25,0,1222,1277,-0.39721137246207794,-3.6692063217210906
282,-5,0,-13686,1858,25,12,1846,390,-0.11829999999999352,-4.609800000000064
283,-5,0,-13686,1858,25,0,1220,1276,-0.5113883576509746,-2.7210241981658747
283,-5,0,-13686,1858,25,12,1842,390,-1.1920300000000053,-3.942179999999985
283,-5,0,-13686,1858,25,13,169,1502,0,0
284,-5,0,-13686,1858,25,0,1215,1274,-1.0378957399879423,-2.7409894522274465
284,-5,0,-13686,1858,25,12,1842,390,-1.1920300000000053,-3.942179999999985
284,-5,0,-13686,1858,25,13,169,1502,0,0
285,-5,0,-13687,1858,25,0,1210,1278,0.1049178143726126,-3.4326682944022844
285,-5,0,-13687,1858,25,12,1842,390,-1.1920300000000053,-3.942179999999985
285,-5,0,-13687,1858,25,13,169,1502,0,0
286,-5,0,-13687,1858,25,0,1204,1277,0.5734119581132122,-4.687042995604039
286,-5,0,-13687,1858,25,12,1842,390,-1.1920300000000053,-3.942179999999985
286,-5,0,-13687,1858,25,13,169,1502,0,0
287,-5,0,-13687,1858,25,0,1198,1278,1.0293342712976767,-5.958992387764075
287,-5,0,-13687,1858,25,12,1842,390,-1.1920300000000053,-3.942179999999985
287,-5,0,-13687,1858,25,13,169,1502,0,0
288,-5,0,-13687,1858,25,0,1194,1276,0.43967960913749393,-6.2616592459469045
288,-5,0,-13687,1858,25,12,1814,388,-1.104743200000007,-4.346059199999977
289,-5,0,-13688,1858,25,0,1184,1276,-0.10498253711588734,-7.595028272890792
289,-5,0,-13688,1858,25,12,1808,390,0.1321835599999872,-6.255818639999993
290,-5,0,-13688,1858,25,0,1182,1279,0.44524872164147955,-6.8498781098842265
290,-5,0,-13688,1858,25,12,1800,390,0.9583772239999803,-8.11590465600003
291,-5,0,-13688,1858,25,0,1176,1278,0.39683598627919425,-6.073309562814389
291,-5,0,-13688,1858,25,12,1800,390,0.9583772239999803,-8.11590465600003
292,-5,0,-13688,1858,25,0,1173,1274,-0.9561037243581892,-4.607718711021239
292,-5,0,-13688,1858,25,12,1794,388,0.660031839199982,-7.232163364800053
293,-5,0,-13689,1858,25,0,1170,1276,-1.0163304044968924,-3.099489501459648
293,-5,0,-13689,1858,25,12,1792,389,0.34433874871999415,-4.42527654768006
294,-5,0,-13689,1858,25,0,1168,1274,-1.3535899592449765,-1.7138822043286115
294,-5,0,-13689,1858,25,12,1788,390,0.3200519607680035,-2.3328728113919945
295,-5,0,-13689,1858,25,0,1160,1281,0.9164053402048522,-2.6297924350382536
295,-5,0,-13689,1858,25,12,1788,390,0.3200519607680035,-2.3328728113919945
296,-5,0,-13690,1858,25,0,1151,1278,1.3304804477582648,-5.181991866023505
296,-5,0,-13690,1858,25,12,1788,390,0.3200519607680035,-2.3328728113919945
297,-5,0,-13690,1858,25,0,1147,1278,1.2211888887182167,-6.61393390790615
297,-5,0,-13690,1858,25,12,1764,387,-0.08163054465119618,-3.5447834295071834
298,-5,0,-13690,1858,25,0,1138,1276,0.17832813077471288,-8.332113164852169
298,-5,0,-13690,1858,25,12,1756,390,-0.0006746426361559504,-7.426360698696962
299,-5,0,-13690,1858,25,0,1138,1278,-0.0051728390181042805,-7.035204695258696
299,-5,0,-13690,1858,25,12,1749,388,-0.543803118434775,-10.015556577520702
300,-5,0,-13690,1858,25,0,1126,1280,0.4679283338323157,-7.616807357965669
300,-5,0,-13690,1858,25,12,1749,388,-0.543803118434775,-10.015556577520702
301,-5,0,-13691,1858,25,0,1126,1276,-0.5412793453220901,-5.738887014470876
301,-5,0,-13691,1858,25,12,1744,388,-0.5707571494338651,-8.667108161852795
302,-5,0,-13691,1858,25,0,1120,1274,-1.685340917133607,-4.502676669683271
302,-5,0,-13691,1858,25,12,1742,391,0.46273435199756807,-4.779147931361874
302,-5,0,-13691,1858,25,14,68,1500,0,0
303,-5,0,-13691,1858,25,0,1118,1277,-1.0805817422615918,-2.886526427426972
303,-5,0,-13691,1858,25,12,1736,389,0.44735809740030263,-2.4238313906096867
303,-5,0,-13691,1858,25,14,65,1502,2.0,-3.0
303,-5,0,-13691,1858,25,15,2026,1068,0,0
303,-5,0,-13691,1858,25,16,48,1444,0,0
304,-5,0,-13692,1858,25,0,1117,1276,-0.6330757971727224,-1.1892633296194361
304,-5,0,-13692,1858,25,12,1734,388,0.0023872899621208976,-0.6479603949002897
304,-5,0,-13692,1858,25,14,65,1502,2.0,-3.0
304,-5,0,-13692,1858,25,15,2024,1092,24.0,-2.0
304,-5,0,-13692,1858,25,16,47,1447,3.0,-1.0
305,-5,0,-13692,1858,25,0,1117,1280,1.0701011035413384,0.3555998377316911
305,-5,0,-13692,1858,25,12,1734,388,0.0023872899621208976,-0.6479603949002897
305,-5,0,-13692,1858,25,14,65,1502,2.0,-3.0
305,-5,0,-13692,1858,25,15,2022,1108,21.6,-2.0
305,-5,0,-13692,1858,25,16,44,1450,3.0,-1.6
306,-5,0,-13692,1858,25,0,1106,1280,1.9412946029787743,-1.9696758964420467
306,-5,0,-13692,1858,25,12,1734,388,0.0023872899621208976,-0.6479603949002897
306,-5,0,-13692,1858,25,14,65,1502,2.0,-3.0
306,-5,0,-13692,1858,25,15,2019,1089,7.740000000000057,-2.3
306,-5,0,-13692,1858,25,16,43,1450,2.1,-1.8399999999999992
307,-5,0,-13692,1858,25,0,1102,1280,1.9687416716913557,-4.206466141430994
307,-5,0,-13692,1858,25,12,1734,388,0.0023872899621208976,-0.6479603949002897
307,-5,0,-13692,1858,25,14,65,1502,2.0,-3.0
307,-5,0,-13692,1858,25,15,2019,1084,-5.783999999999921,-1.8200000000000272
307,-5,0,-13692,1858,25,16,42,1450,0.8400000000000547,-1.755999999999999
308,-5,0,-13693,1858,25,0,1097,1280,1.3973321182827985,-6.010279470493944
308,-5,0,-13693,1858,25,12,1734,388,0.0023872899621208976,-0.6479603949002897
308,-5,0,-13693,1858,25,15,2018,1080,-14.715599999999968,-1.238000000000079
308,-5,0,-13693,1858,25,16,40,1448,-0.8939999999999371,-1.7703999999999995
309,-5,0,-13693,1858,25,0,1096,1281,0.8781457954119841,-5.769864959689832
309,-5,0,-13693,1858,25,12,1714,386,-0.18062481006785913,-1.4049503370308933
309,-5,0,-13693,1858,25,15,2016,1070,-19.55303999999998,-1.0592000000000779
309,-5,0,-13693,1858,25,16,40,1448,-0.8939999999999371,-1.7703999999999995
310,-5,0,-13693,1858,25,0,1094,1279,-0.34872836922115213,-4.470615314220023
310,-5,0,-13693,1858,25,12,1710,386,-0.7669797171524397,-4.832930033378718
310,-5,0,-13693,1858,25,15,2014,1072,-16.47333599999999,-1.216280000000006
310,-5,0,-13693,1858,25,16,40,1448,-0.8939999999999371,-1.7703999999999995
311,-5,0,-13693,1858,25,0,1085,1280,-0.8029217736980344,-4.91995596812521
311,-5,0,-13693,1858,25,12,1704,388,-0.34733423696592247,-7.582636810808573
311,-5,0,-13693,1858,25,15,2012,1077,-7.87554239999999,-1.5613519999999197
311,-5,0,-13693,1858,25,16,40,1448,-0.8939999999999371,-1.7703999999999995
312,-5,0,-13694,1858,25,0,1078,1276,-2.0799806247224466,-5.858507635421297
312,-5,0,-13694,1858,25,12,1704,388,-0.34733423696592247,-7.582636810808573
312,-5,0,-13694,1858,25,15,2011,1076,0.2055758400000567,-1.634496799999897
312,-5,0,-13694,1858,25,16,40,1448,-0.8939999999999371,-1.7703999999999995
313,-5,0,-13694,1858,25,0,1074,1280,-1.1499276330228612,-5.957941511902182
313,-5,0,-13694,1858,25,12,1699,388,-0.09625804781085673,-7.020243139666458
313,-5,0,-13694,1858,25,15,2009,1078,6.400685856000046,-1.795349119999946
314,-5,0,-13694,1858,25,0,1072,1280,-0.15391224892629807,-4.840162771868172
314,-5,0,-13694,1858,25,12,1699,388,-0.09625804781085673,-7.020243139666458
314,-5,0,-13694,1858,25,15,2008,1090,12.41705711040002,-1.6693410080000375
315,-5,0,-13695,1858,25,0,1072,1276,-0.6105278053808605,-2.605668822283947
315,-5,0,-13695,1858,25,12,1699,388,-0.09625804781085673,-7.020243139666458
315,-5,0,-13695,1858,25,15,2006,1090,12.903399855360004,-1.6803330272001176
316,-5,0,-13695,1858,25,0,1068,1276,-0.7470003532848012,-1.4598224108898379
316,-5,0,-13695,1858,25,12,1691,390,0.2497882548047652,-5.451719817900188
316,-5,0,-13695,1858,25,15,2003,1090,9.372819820223986,-2.083927532480152
317,-5,0,-13695,1858,25,0,1066,1275,-0.9184310308321244,-0.8197831996470498
317,-5,0,-13695,1858,25,12,1685,390,0.901549013856147,-2.3223048968209827
317,-5,0,-13695,1858,25,15,2002,1076,-0.11043215043848065,-2.0412654264320964
318,-5,0,-13695,1858,25,0,1062,1274,-1.0629031958656185,-1.3258207918830025
318,-5,0,-13695,1858,25,12,1685,390,0.901549013856147,-2.3223048968209827
318,-5,0,-13695,1858,25,15,2000,1089,-2.8155788847706553,-1.9990223242688216
319,-5,0,-13696,1858,25,0,1060,1277,0.05483724737060225,-1.8823008688832674
319,-5,0,-13696,1858,25,12,1685,390,0.901549013856147,-2.3223048968209827
319,-5,0,-13696,1858,25,15,1997,1090,-3.5645079333719587,-2.2697454554738896
320,-5,0,-13696,1858,25,0,1059,1282,2.320804383424757,-2.0071466621184713
320,-5,0,-13696,1858,25,12,1685,390,0.901549013856147,-2.3223048968209827
320,-5,0,-13696,1858,25,15,1996,1088,-3.6194058873813155,-2.07832801067525
321,-5,0,-13696,1858,25,0,1053,1280,2.6107400636352676,-3.292394718747592
321,-5,0,-13696,1858,25,12,1685,390,0.901549013856147,-2.3223048968209827
321,-5,0,-13696,1858,25,15,1995,1088,-2.5720126889734214,-1.6208373961136204
322,-5,0,-13696,1858,25,0,1050,1284,3.230473020692039,-4.104349942763697
322,-5,0,-13696,1858,25,15,1993,1093,0.43276635660413953,-1.4143427470864482
323,-5,0,-13697,1858,25,0,1044,1278,0.8951441844241623,-5.2414136167458265
323,-5,0,-13697,1858,25,15,1992,1086,0.3062817815271786,-1.145493668641507
323,-5,0,-13697,1858,25,17,1661,387,0,0
324,-5,0,-13697,1858,25,0,1038,1277,-1.3081292562905849,-6.264934103509582
324,-5,0,-13697,1858,25,15,1990,1083,-0.774141955484805,-1.2136512131375414
324,-5,0,-13697,1858,25,17,1654,389,2.0,-7.0
325,-5,0,-13697,1858,25,0,1032,1282,-0.9579818879036968,-6.901918213191307
325,-5,0,-13697,1858,25,15,1985,1088,0.20180401525220193,-2.397266130343496
325,-5,0,-13697,1858,25,17,1648,389,1.4,-6.7
326,-5,0,-13697,1858,25,0,1022,1283,-0.12548416366173043,-8.277231626011162
326,-5,0,-13697,1858,25,15,1986,1085,-0.07557500980757931,-2.206616733284636
326,-5,0,-13697,1858,25,17,1643,388,0.26000000000001355,-5.979999999999973
327,-5,0,-13698,1858,25,0,1020,1278,-1.0050905075938266,-7.3567815271817105
327,-5,0,-13698,1858,25,15,1984,1104,5.452932175592883,-2.0111771353580705
327,-5,0,-13698,1858,25,17,1644,392,0.5840000000000258,-3.3819999999999486
328,-5,0,-13698,1858,25,0,1017,1276,-1.9192877960681647,-5.405431999846559
328,-5,0,-13698,1858,25,15,1978,1093,4.387007552695337,-3.0710162762020667
328,-5,0,-13698,1858,25,17,1635,393,0.9356000000000335,-3.248799999999892
329,-5,0,-13698,1858,25,0,1015,1278,-1.3834395591797777,-3.017857730758005
329,-5,0,-13698,1858,25,15,1978,1099,4.124758050858401,-2.891598791932278
